,id,sentence,label,source,category,subject_word,subject_start,subject_end,subject_type,object_word,object_start,object_end,object_type
8431,39984,후지코 후지오 따르면 후지코 F. 후지오는 도라에몽의 캐릭터를 만들 때 고양이의 디자인을 만화화한 건조기를 다수 그렸다고 한다.,per:product,wikipedia,per,후지코 F. 후지오,12,21,PER,도라에몽,24,27,PER
8432,39985,후지코 후지오 하 면 후지코 F. 후지오는 도라에몽의 캐릭터를 바탕하여 고양이의 모습을 캐릭터 화한 것을 다수 그렸다고 한다.,per:product,wikipedia,per,후지코 F. 후지오,12,21,PER,도라에몽,24,27,PER
8433,39986,후지코 후지오 따르면 후지코 F. 후지오는 도라에몽 등 캐릭터를 만들면서 고양이의 모습을 만화 화한 것을 다수 그렸다고 한다.,per:product,wikipedia,per,후지코 F. 후지오,12,21,PER,도라에몽,24,27,PER
8434,39987,< 우리들의 일그러진 영웅 》 ( - 英 ) 은 이문열의 단편 《 우리들의 일그러진 영웅 》 을 원작으로 제작된 1992년작 대한민국 영화다.,per:product,wikipedia,per,이문열,27,29,PER,우리들의 일그러진 영웅,2,13,POH
8435,39988,《 우리들의 일그러진 영웅 > ( - 英 ) 은 이문열의 소설'우리들의 일그러진 영웅 > 을 바탕으로 제작된 1992년 볼륨 대한민국 영화다.,per:product,wikipedia,per,이문열,27,29,PER,우리들의 일그러진 영웅,2,13,POH
8436,39989,《 우리들의 일그러진 영웅 》 ( - 英 > 은 이문열의 소설 《 우리들의 일그러진 영웅 》 을 원작으로 제작한 2004 년작 한국 영화다.,per:product,wikipedia,per,이문열,27,29,PER,우리들의 일그러진 영웅,2,13,POH
8437,39990,《 우리들의 일그러진 영웅 》 ( 1992년 ) 은 이문열의 소설 < 우리들의 일그러진 영웅 》 을 원작 해 제작한 1992 년 작 대한민국 영화다.,per:product,wikipedia,per,이문열,29,31,PER,우리들의 일그러진 영웅,2,13,POH
8438,39991,《 우리들의 일그러진 영웅 》 ( - 英 》 은 이문열의 단편 《 우리들의 일그러진 영웅 》을 바탕으로 제작된 1992년 몸소 대한민국 영화다.,per:product,wikipedia,per,이문열,27,29,PER,우리들의 일그러진 영웅,2,13,POH
8439,39992,"영국의 찰스 라이엘이 이 실연을 < 지질학 원리 》로 출판되었으며, 같은 이름의 저서 《 지질학 원리 》 가 18300 대에 출판돼 이 가설은 이 알려지게 되었다.",per:product,wikipedia,per,찰스 라이엘,4,9,PER,지질학 원리,20,25,POH
8440,39993,"미국의 찰스 라이엘이 그 가설을 《 지질학 원리 》로 채택되었으며, 오디션한 이름의 책 《 지질학 원리 》를 18300 대에 출판하여 이 가설이 널리 알려지게 되었다.",per:product,wikipedia,per,찰스 라이엘,4,9,PER,지질학 원리,20,25,POH
8441,39994,"영국 학자 찰스 라이엘은 이 가설을 《 지질학 원리 〉 속죄 채택하였고, 같은 이름의 책 《 지질학 원리 》를 1832 년대에 출판하여 이 가설이 널리 알려지게 되었다.",per:product,wikipedia,per,찰스 라이엘,6,11,PER,지질학 원리,22,27,POH
8442,39995,"영국의 찰스 라이엘이 그 가설을 《 지질학 원리 》로 채택하였고, 그 은 자신의 책 < 지질학 원리 》를 18300 대에 출판하여 이 이론 이 널리 알려지게 되었다.",per:product,wikipedia,per,찰스 라이엘,4,9,PER,지질학 원리,20,25,POH
8443,39996,"영국의 찰스 라이엘이 이 가설을 < 지질학 원리'로 명명하였고, 같은 이름의 책 《 지질학 원리 》를 18301 대 처음 출판하여 이 가설이 널리 알려지게 되었다.",per:product,wikipedia,per,찰스 라이엘,4,9,PER,지질학 원리,20,25,POH
8444,39997,"도라 핫 파는 후지코 후지오 ( 후지코 후지오 적색 후지코 쿠 후지오 )의 대표작으로 도라에몽, 하 자 핫한지 코, 핫 만 머리 머리 모양을 따서 만든 조어로 1983년에서 1985년까지도 널리 사용되었다.",per:product,wikipedia,per,후지코 후지오,8,14,PER,도라에몽,48,51,POH
8445,39998,"도라 핫 토리는 후지코 후지오 ( 후지코 후지오, 후지코 F. 후지오 )의 대표작인 도라에몽과 닌자 핫 톨이 미, 파만의 머리글자를 따서 만든 조어로 1984 년부터 1985년까지 널리 사용하었다.",per:product,wikipedia,per,후지코 후지오,9,15,PER,도라에몽,47,50,POH
8446,39999,"도라 핫 파는 후지코 후지오 ( 후지코 후지오 혹은 후지코 F 지 후지오의 대표작인 도라에몽, 닌자, 토리, 핫 파만의 앞 글자를 따서 만든 조어로 1983년부터 1985년까지 널리 사용되었다.",per:product,wikipedia,per,후지코 후지오,8,14,PER,도라에몽,47,50,POH
8447,40000,"도라 핫 파는 후지코 후지오 ( 후지코 후지 오미, 후지코 cons. 후지오 )의 대표작으로 도라에몽, 닌 완치, 톨이 미, 파만의 머리글자를 써 서 만든 멘터리 어록 1983 년부터 2010 년까지 널리 사용되었다.",per:product,wikipedia,per,후지코 후지오,8,14,PER,도라에몽,52,55,POH
8448,40001,"도라 핫 파는 후지코 후지오 ( 후지코 후지오, 후지코 코. 후지오 )의 대표작으로 도라에몽, 닌자 핫 토리 재조, 조 만의 머리글자를 따서 만든 조로 대종 년부터 1985년 연 지 널리 사용하었다.",per:product,wikipedia,per,후지코 후지오,8,14,PER,도라에몽,47,50,POH
8449,40002,"더 카스의 선두주자 릭 오케이섹이 공동의 작업 을 받 았으며, 1993년 8 8 부터 9월까지 뉴욕의 일렉트릭 레이디 스튜디오에서 녹음되 였다.",per:product,wikipedia,per,릭 오케이섹,11,16,PER,더 카스,0,3,POH
8450,40003,"더 카스의 선두주인 릭 오케이섹이 프로듀싱을 맡았고, 1993년 8월부터 남북월까지 뉴욕의 일렉트릭 레이디 스튜디오에 공연 하였다.",per:product,wikipedia,per,릭 오케이섹,11,16,PER,더 카스,0,3,POH
8451,40004,"더 카스의 선두주자 릭 오케이섹이 프로듀싱 바위 맡었 으며, 1993년 8월부터 12 월월 지 뉴욕의 줄리아 레이디 스튜디오에서 녹음하였다.",per:product,wikipedia,per,릭 오케이섹,11,16,PER,더 카스,0,3,POH
8452,40005,"더 카스의 선두주자 릭 오케이섹이 총 듀괄 을 맡았으며, 유통망은 8월부터 9월까는 뉴욕의 일렉트릭 휘둘렀 스튜디오에 마련 하였다.",per:product,wikipedia,per,릭 오케이섹,11,16,PER,더 카스,0,3,POH
8453,40006,"더 카스의 기타 주자 릭 오케이섹이 프로듀싱 을 맡았으며, 1993년 8월부터 10 월까지 뉴욕의 일렉트릭 레이디 스튜디오에서 촬영 하였다.",per:product,wikipedia,per,릭 오케이섹,12,17,PER,더 카스,0,3,POH
8454,40007,"선우일선의는 안중근의음음곡 〈 대한일 경 〉, 신민요 〉 뽕따러 가세 〉, 라디오영화 주제곡 〈 장만 빈 〉, KBS 명예퇴직곡으로 나팔 불던 모녀고개 〉 등이 유명하다.",per:product,wikipedia,per,선우일선,0,3,PER,신민요,26,28,PER
8455,40008,"선우일선 작곡 노래를 재어 취입한 〈 대한 팔경 〉, 신민요 〈 별 따러 갑니다 〉, 라디오 드라마 삽입 곡 《 장빈 빈 〉 패스 영화 주제곡 《 피리 불던 모녀 고개 > 등이 유명하다.",per:product,wikipedia,per,선우일선,0,3,PER,신민요,30,32,PER
8456,40009,"선우일선의 노래를 재취 끼칠 한 〈 대한 팔경 〉, 신민요 〈 뽕따러 가세 〉, TV 드라마 주제곡 〈 장희빈 〉, 드라마 주제곡 〈 피리 불던 모녀 고개 〉 등이 세네 하다.",per:product,wikipedia,per,선우일선,0,3,PER,신민요,29,31,PER
8457,40010,"선우일선의 노래를 재어 취입한 〈 대한의 경 〉, 신민요 〈 뽕따러 가세 〉, 횟집 영화 주제 곡 〈 장희빈 > 과 영화 주제인 《 피리 불던 모녀 고개 〉 등이 대표하다.",per:product,wikipedia,per,선우일선,0,3,PER,신민요,28,30,PER
8458,40011,"선우일선의 가사를 재어 취입한 〈 대한 팔경 》, 신민요 〈 뽕따따 가세 〉, 라디오 드라마 주제곡 〉 장빈 빈 〉, 영화 주제곡 〈 피리 불던 그 고개 〉 등이 유명하다.",per:product,wikipedia,per,선우일선,0,3,PER,신민요,28,30,PER
8459,40012,우스이 요시토의 《 주간 액션 》 에 연재된 만화 《 크레용 크레 짱 》을 원작화 하여 제작된 주간만 리즈 《 크레용 신짱 》 ( 장도 더 정식 명 : 짱구는 못말려 ) 의 하룻밤용 애니메이션 영화 제 13작이다.,per:product,wikipedia,per,우스이 요시토,0,6,PER,짱구는 못말려,85,91,POH
8460,40013,우스이 요시토의 《 주간 액션 》 에 연재된 소설 《 크레키 신짱 》을 원작으로 하여 만들한 TV시니 즈 《 크레만 신짱 》 ( 한국 더빙명 : 짱구는 못말려 ) 의 극장용 애니메이션 영화 시리즈 13작이다.,per:product,wikipedia,per,우스이 요시토,0,6,PER,짱구는 못말려,81,87,POH
8461,40014,우스이 요시토의 《 주간 액션 》에 연재된 《 끌어들여학교 용 신짱 》 을 원작화 하여 제작된 TV시리즈 < 이웃집용 신짱 》 ( 한국 더한빙 : 짱구는 못말려 ) 의 극장용 실사 영화 시리즈 최신 작이다.,per:product,wikipedia,per,우스이 요시토,0,6,PER,짱구는 못말려,82,88,POH
8462,40015,우스이 요시토의 『 주간 소년 》 에 연재된 만화 《 짱 용 신군 > 을 원작으로 하여 제작된 TV시리리 < 크레용 신짱 > ( 한국 정명칭 : 짱구는 못말려 ) 의 극장용 애니메이션 영화 시리즈 13작이다.,per:product,wikipedia,per,우스이 요시토,0,6,PER,짱구는 못말려,81,87,POH
8463,40016,우스이 요시토의 《 점프키 》 에 연재된 만화 《 크레용 신만 》 을 원작으로 하여 제작된 TV시니메이션 《 크레용 신짱 》 ( 한국어 더빙판은 짱구는 못말려 ) 의 극장용 애니메이션 영화 시리즈 13작이다.,per:product,wikipedia,per,우스이 요시토,0,6,PER,짱구는 못말려,81,87,POH
8464,40017,"유명한 일화는 모차르트가 지 살리에리와 경쟁 관계가 있었으며 살리에리가 모차르트를 독 독을 먹여었 다는 이야기인데. 이것은 알렉산드르 푸시 시킨 소설 《 모차르트와 살리에리 》, 니콜라이 림스키코르사코프의 오페라 《 오페라 와 》에 빠른 다루고 피터 섀퍼퍼 연극 《 아마데우스 》의 주제로 다뤄졌다.",per:product,wikipedia,per,니콜라이 림스키코르사코프,100,112,PER,오페라,115,117,POH
8465,40018,"유명한 것은 궁정인 안토니오 살리 라야 피와 적대 관계에 있느 추산 안토니오 살리에리 가 모차르트에게 독을 먹여 죽였다는 이야기인데, 이 은 알렉산드르 푸시킨의 소설에서 모차르트가 살리에 대로, 니콜라이 림스키코르사코프의 오페라 《 모차르트와 승전에요 》 와 피터 섀퍼퍼 연극 평범 〈 데우스 》의 주제로 다뤄졌다.",per:product,wikipedia,per,니콜라이 림스키코르사코프,109,121,PER,오페라,124,126,POH
8466,40019,"중요한 것은 모차르트가 안토니오 보 에리와 경쟁 관계에 있었으며 살리데 리가 모차르트에게 독약을 먹여 죽였다는 이야기인 데, 이것은 알렉산드르 푸시 스키의 연극 《 모차르트와 살리에리 》, 니콜라이 림스키코르사코프의 오페라 《 모차르트와 살리에리 》, 피터 섀퍼의 연극 《 아마 데타 》의 주제로 다뤄졌다.",per:product,wikipedia,per,니콜라이 림스키코르사코프,106,118,PER,오페라,121,123,POH
8467,40020,"유명한 것은 모차르트가 안토니오에 에리와 경쟁 관계자였었으며 살리에리가 모차르트에게 독을 먹여 독살 다는 이야기인데, 이것은 알렉산드르 카시 스킨의 험 옳 모차르트와 살리에리 》, 니콜라이 림스키코르사코프의 오페라 《 모차르트와 살리에리 》, 피터 섀퍼의 연극 《 오 데우스 》의 주제로 다뤄졌다.",per:product,wikipedia,per,니콜라이 림스키코르사코프,101,113,PER,오페라,116,118,POH
8468,40021,"유명한 것은 모차르트가 안토니오 살리데 리와 경쟁관계에 있었으며 그 의리에 가 모차르트에 대해 독을 먹여 죽였단 이야기 협곡에. 이것은 알렉산드르 푸시킨킨 연극 《 모차르트와 살리에리 》, 니콜라이 림스키코르사코프의 오페라 《 모차르트와 살리에 발휘 》, 피터 섀퍼의 연극 《 아마 더 데 》의 소재로 다뤄졌다.",per:product,wikipedia,per,니콜라이 림스키코르사코프,106,118,PER,오페라,121,123,POH
8469,40022,유럽 스키가 국제적으로 명성을 알리게 된 계기는 1980 년에 벡스 포드 음악제에 참여한 것인데 여기에서 그는 니콜라이 림스키코르사코프의 오페라 7 월의 밤을 상연했고 이듬해는 지아 잘 모 마이어베어의 북극성을 무대에 올렸는데 참고로 이 작품 은 낙낙에서 음반으로 발매되었다.,per:product,wikipedia,per,니콜라이 림스키코르사코프,62,74,PER,오페라,77,79,POH
8470,40023,유호 스키가 국제적으로 명성 놀랄 알리게 된 계기는 1995년에 동메달 스퍼드 페스티벌에서 참여하면 것인 데 거기 서 그는 니콜라이 림스키코르사코프의 오페라 5월의 휴일을 상연했고 이듬해는 안 능숙도 마이어베어의 북극성성 무대에 올렸는데 참고 참고성 공연은 낙소스에서 음반으로 발매 세븐 있다.,per:product,wikipedia,per,니콜라이 림스키코르사코프,69,81,PER,오페라,84,86,POH
8471,40024,유럽 스키가 세계적인 명성을 알리게 된 계기는 1995년에 백비 포드 음악제에 참여한 것인데 여기서 그는 니콜라이 림스키코르사코프의 오페라 5월의 밤을 상연한 고 있에 지아코모 마이어 베트의 바이올린 성으로 무대에 오르 는데 참고로 이 공연 역시 낙소스에서 DVD으로 발매되었다.,per:product,wikipedia,per,니콜라이 림스키코르사코프,59,71,PER,오페라,74,76,POH
8472,40025,유럽 스키가 국제에 명성을 알리 게 된 계기는 1980 년에 벡스 포드 페스티벌에 참여한 것인데 여기서 그는 니콜라이 림스키코르사코프의 오페라 5 선정의 밤을 상연했으며 예는 지아코모 마이어베어의 북극성을 무대에 올렸다 참고로 이 공연은 낙소스에 음반으로 녹음되었다.,per:product,wikipedia,per,니콜라이 림스키코르사코프,61,73,PER,오페라,76,78,POH
8473,40026,유럽 스키가 국제적으로 이름을 알리게 된 기회는 1995년에 벡스 홀 음악제에 참여한 것인데 여기서 그는 니콜라이 림스키코르사코프의 오페라 5인의 밤을 상연했고 이듬해는 지아코모 마이어베어의 오페라 성을 무대에 올렸는데 이듬해로 이 공연은 낙소스에서 음반으로 발매되었다.,per:product,wikipedia,per,니콜라이 림스키코르사코프,59,71,PER,오페라,74,76,POH
8474,40027,추대사 씨는 김범수 홀리데이 보고 싶다'의 가사'난 기다려. 난 못 참겠어'아무리 기다려 봐라'오 ~'와 비슷 은 형태로 바꿔 웃음을 자아냈다.,per:product,wikitree,per,김범수,7,9,PER,보고 싶다,16,20,POH
8475,40028,"추대엽 씨는 김범수'보고 싶다'의 가사'아무리 기다려도 나 못 가'가 "" 아무리 꼬치 봐라. 오 ~'과 같은 형태로 바꿔 력을 자아냈다.",per:product,wikitree,per,김범수,7,9,PER,보고 싶다,11,15,POH
8476,40029,양현 엽 씨는 김범수'보고 싶다'의 가사 중 동원 기다려도 난 안 가'를'아무리 기다려 봐라. 기다려가'와 같은 가사로 불러 웃음을 자아냈다.,per:product,wikitree,per,김범수,8,10,PER,보고 싶다,12,16,POH
8477,40030,"추대엽 씨는 김범수 "" 보고 싶다'의 노래'아무리 어려워 도 난 안 가'를 굿 우유의 봐라. 오나'와 같은 형태로 바꿔 웃음을 자아냈다.",per:product,wikitree,per,김범수,7,9,PER,보고 싶다,13,17,POH
8478,40031,추대엽 씨는 김범수'보고 싶다'의 노래'아무리 어려워 도 난 못 나가'를'아무리 기다려 봐라. 오나'와 같은 형태로 바꿔 폭소를 자아냈다.,per:product,wikitree,per,김범수,7,9,PER,보고 싶다,11,15,POH
8479,40032,이동민 씨와 양예원씨 는 지난 2016 년 유튜브에서 ‘ 비글커플'이라는 영상 을 함께 운영하면 며 유명 you라이 버로서 청와대 알렸다.,per:product,wikitree,per,양예원,7,9,PER,비글커플,32,35,POH
8480,40033,"이동민 씨, 양예원 씨는 지난 2017년 유튜브에서'비글커플'이라는 채널 펼쳐진 함께 운영하며 비글 튜버로 이름를 알렸다.",per:product,wikitree,per,양예원,7,9,PER,비글커플,29,32,POH
8481,40034,김 민 씨와 양예원 씨는 지난 2017년 유튜브에서'비글커플'이라 불리 채널 등을 운영하며 유명 유튜버으로 이름을 알렸다.,per:product,wikitree,per,양예원,7,9,PER,비글커플,29,32,POH
8482,40035,이동민 씨와 양예원 씨는 지난 2017월 유튜브에'비글커플'이라 불리 채널 우크라 함께 운영 소유자며 유명 유튜버으로 이름 이름 알렸다.,per:product,wikitree,per,양예원,7,9,PER,비글커플,28,31,POH
8483,40036,이동민씨 와 양예원 씨는 지난 2017년 유튜브에서'비글커플'이라는 채널을 함께 운영하며 유명 유튜브 튜버로 이름을 알렸다.,per:product,wikitree,per,양예원,7,9,PER,비글커플,29,32,POH
8484,40037,"임지선 상무는 “ 세계 최고의 브랜드 벤틀리가 보해양조와 기념주를 만든다는 것은 보해의 품질과 기술이 세계적인 수준에 올라섰 다는 것을 증명해 준다 ""라며 “ 벤틀리 1001 년 기념 매치 주는 13개 자동차 시장에서 보해양조와 매취순 브랜드가 널리 알려 고 한 단계 업그레이드하는 계기가 돼 것을 확신한다 ""라고 밝혔다.",per:product,wikitree,per,임지선,0,2,PER,보해양조,26,29,ORG
8485,40038,"임지선 대표는 “ 세계 최대의 자동차 벤틀리가 보해양조로 기념주를 만든다는 사실은 보해의 총국과 기술도 세계적인 수준에 올랐다는 것을 증명해 준다 ""라며 “ 벤틀리 100주년 기념 한정판 매실주는 13억 중국 시장에 보해양조와 보 매실 순 브랜드를 널리 알리고 한 차원 업그레이드하는 계기가 될 것으로 확신 한 다다 고 밝혔다.",per:product,wikitree,per,임지선,0,2,PER,보해양조,26,29,ORG
8486,40039,"임지선 상무는 “ 세계 최고의 브랜드 벤틀리가 보해양조와 기념주를 만들는 사실은 보해의 전통과 기술이 국제적인 수준에 올랐다는 것을 증명해 준다 ""라며 “ 벤 틀리 1 주 불통 기념 한정판 매실주는 13억 중국 시장에 보해양조와 매취순 브랜드 사이판 널리 알리고 한 단계 업그레이드하는 데가 될 것으로 확신한다 ""라고 밝혔다.",per:product,wikitree,per,임지선,0,2,PER,보해양조,26,29,ORG
8487,40040,"임지선 대표는 “ 세계 최고의 브랜드 벤틀리가 보해양조와 기념주를 만들는 사실은 보해의 전통과 기술이 세계적인 수준에 올랐다는 것을 증명해 준다 ""라며 “ 벤틀리 30 주년 기념 한정판 매실주는 13억 중국 시장에서 보해양조와 매취순 브랜드를 널리 알리고 한 단계 업그레이드하는 계기 가 될 것으로 확신한다 ""라고 밝혔다.",per:product,wikitree,per,임지선,0,2,PER,보해양조,26,29,ORG
8488,40041,"임지선 대표는 “ 세계 최고 자동차 브랜드 벤틀리가 보해양조와 기념 차를 만든다다는 사실은 보해의 전통 마실 술 이 세계적인 수준에 올랐다는 것 얼룩 증명해 준다 ""라며 “ 벤츠 타 100번 돌 기념 한정판 매실차는 13억 국 시장에서 보해양조와 매실 취수 브랜드를 널리 선보이 고 한 단계 업그레이드하는 계기가 될 것으로 확신한다 ”라고 밝혔다.",per:product,wikitree,per,임지선,0,2,PER,보해양조,29,32,ORG
8489,40042,2010년 《 본 슈프리머시 》 와 《 본 얼티메이텀 》 을 감독한 폴 그린그래스의 영화 《 그린 존 》에 출연하였다.,per:product,wikipedia,per,폴 그린그래스,38,44,PER,본 슈프리머시,8,14,POH
8490,40043,2010 영화 《 본 슈프리머시 》 와 《 본 얼 김치 메이텀 》 을 감독한 폴 그린그래스가 영화 《 그린 존 〉에 도 출연하였다.,per:product,wikipedia,per,폴 그린그래스,43,49,PER,본 슈프리머시,10,16,POH
8491,40044,"2010년 》 본 슈프리머시 》, 《 본 얼큰 메이텀 》를 감독한 폴 그린그래스의 영화 《 그린 존 >에 등장하였다.",per:product,wikipedia,per,폴 그린그래스,37,43,PER,본 슈프리머시,8,14,POH
8492,40045,"2010년 《 본 슈프리머시 》, 《 본디 리메이 텀 》 을 감독한 폴 그린그래스의 단편 《 그린 존 》에 출연하였다.",per:product,wikipedia,per,폴 그린그래스,38,44,PER,본 슈프리머시,8,14,POH
8493,40046,1989 년 《 본 슈프리머시 》 와 《 본 얼티메이트 세워진 》를 관세 청한 폴 그린그래스의 영화 《 그린 존 》에 출연하였다.,per:product,wikipedia,per,폴 그린그래스,44,50,PER,본 슈프리머시,9,15,POH
8494,40047,이케다 리요코의 《 베르사이유의 장미 》 와 《 올훼스의 연인 》 이 대한민국에서 큰 인기를 끌면서 독자와 출판사가 동양 배경의 시대물을 선호했던 때문인 것으로 보인다.,per:product,wikipedia,per,이케다 리요코,0,6,PER,베르사이유의 장미,11,19,POH
8495,40048,이케다 리요코의 《 베르사이유의 장미 》 와 《 오 훼스의 창 》 이 대한민국 심술 큰 인기을 끌면서 독자와 출판사가 서양권 의 시대물을 선호했기 때문에 것으로 보인다.,per:product,wikipedia,per,이케다 리요코,0,6,PER,베르사이유의 장미,11,19,POH
8496,40049,이케다 리요코의 《 베르사이유의 장미 〉 안내서 《 올훼스의 창 》 이 대한민국서 큰 인기를 끌면서 독자와 출판사가 서양 배경의 시대물를 선호했기 때문인 것으로 보인다.,per:product,wikipedia,per,이케다 리요코,0,6,PER,베르사이유의 장미,11,19,POH
8497,40050,이케다 리요코의 《 베르사이유의 장미 》 와 《 올훼스의 창 》 이 대한민국에서 큰 인기에 끌자 독자 및 출판사가 서양 배경의 시대물를 선호했기 때문에 것으로 보인다.,per:product,wikipedia,per,이케다 리요코,0,6,PER,베르사이유의 장미,11,19,POH
8498,40051,이케다 리요코의 《 베르사이유의 장미 》 나 《 올훼스의 창 〉이 대한민국에서 특히 인기가 끌는데 독자들에서들이 서양 배경의 시대물을 선호했기 때문인 것으로 보인다.,per:product,wikipedia,per,이케다 리요코,0,6,PER,베르사이유의 장미,11,19,POH
8499,40052,"《 조화의 영감 > ( 和의,'m roro monico) 또는 《 화성의 시바 》 ( 《 화성의 장면 ) 은 안토니오 비발디가 만든 바이올린, 첼로를 포함한 4악 편성을 위한 12개의 협주곡을 모은 작품이다.",per:product,wikipedia,per,안토니오 비발디,61,68,PER,바이올린,74,77,POH
8500,40053,"》 조화의 영감 》 ( 和의 영감, L'Ep ro Armonico) 또는 《 화성 벗기 피임 》 ( 和의 ) 은 안토니오 비발디가 만든 바이올린, 첼로를 포함 한 다양한 편성을 위한 12개의 협주곡을 모은 작품이다.",per:product,wikipedia,per,안토니오 비발디,63,70,PER,바이올린,76,79,POH
8501,40054,"< 조화의 영감 》 ( 和의, L'e stro Armp ico) 또는 《 화성 화성 영감 》 ( 和의 ) 안토니오 안토니오 비발디가 만든 바이올린, 피아노를 포함한 다양 이문 악기를 위한 12개의 협주곡 모음 모은 작품이다.",per:product,wikipedia,per,안토니오 비발디,64,71,PER,바이올린,77,80,POH
8502,40055,"《 화성의 창조 》 ( 화성의, L'Emm ro Armonico) 또는 《 화성의 영감 》 ( (의 ) 은 안토니오 비발디가 만든 바이올린, 첼로를 포함 한 걷어붙악 편성을 위한 12개의 곡을 모은 작품이다.",per:product,wikipedia,per,안토니오 비발디,60,67,PER,바이올린,73,76,POH
8503,40056,"《 조화의 영감 《 和의,'Estro Arm ico) 또는 화성 화성 화성 영감 》 ( 和 ) 은 은 안토니오 비발디가 첼로 바이올린 독주를 틀 포함한 다양한 편성을 위한 12개의 협주곡을 모은 작품이다.",per:product,wikipedia,per,안토니오 비발디,57,64,PER,바이올린,70,73,POH
8504,40057,"유닉스 운영 체제는 1969년 미국 AT   T의 벨 연구소 의료 매 퍼슨과 데니스 리치, 더글러스 매 클로이 및 조 오사나 ( J. Ossanna)에 의해 의해 캐시어 어 되었다.",per:product,wikipedia,per,데니스 리치,43,48,PER,유닉스,0,2,POH
8505,40058,"유닉스 운영 체계는 툰년 미국 AT   T의 벨 연구소에서 켄 톰프슨, 데니스 리치, 더글러스 매 클로이, 조 오사카 ( Zorge Ossanna)에 의해서 착안되어 구현되었다.",per:product,wikipedia,per,데니스 리치,40,45,PER,유닉스,0,2,POH
8506,40059,"유닉스 운영 체제는 1969년 미국 AT  T의 데이터 연구소에서 켄 톰프슨과 데니스 리치, 더 글 매 매펠 이, 조 오사나 ( Joe Ossanna 에에 의해 개발되어 구현되었다.",per:product,wikipedia,per,데니스 리치,44,49,PER,유닉스,0,2,POH
8507,40060,"유닉스 운영 체제는 1969 년 미국 AT   T의 벨 연구소의 켄 톰프슨, 데니스 리치,로 글러스 매 클로스, 조 오사 ann ( Joe Ossanna) 가 중심이 되어 구현되었다.",per:product,wikipedia,per,데니스 리치,43,48,PER,유닉스,0,2,POH
8508,40061,"유닉스 운영 체제는 1972 년 미국 AT  T의 벨 연구소의 켄 톰프슨, 데니스 리치 버그, 글러스 스 클로이, 조 오사나 ( Joe Os anna)에 의해 착안되어 개발되었다.",per:product,wikipedia,per,데니스 리치,42,47,PER,유닉스,0,2,POH
8509,40062,"일명 ‘ 좋은 날 2 부작 ’ 으로 불리는 곡들 의 가사에 내가 극소수는데, 고백하고 자면 아이유가 죽 어나 그게 그 ‘ 이지금 ’ 유니버스에서 약간은 동떨어져 있는 섬에 있는 가수들의 곡이라 생각한 적이 있다.",per:product,wikitree,per,아이유,51,53,PER,이지금,68,70,POH
8510,40063,일명 ’ 좋은 노래 3부작 ’ 이라 불리는 곡 곡 곡 가사를 내가 지 는데 데스크 최 에디 자자 아이유가 만들어나가는 ‘ 이지금금 유니버스에서 약간은 동떨어져 있는 섬에 있는 게 그 세 곡이 카드 말 한 적 적 있다.,per:product,wikitree,per,아이유,54,56,PER,이지금,68,70,POH
8511,40064,"일명 ‘ 좋은 날 3부작'으로 불리는 곡들의 가사를 내가 썼는데, 고백하자면 아이유가 만들어나 가 는 ‘ 이지금 ’ 유니버스에서 약간은 동떨어져있 는 섬에에한 게 그 세 곡이라 말 한 적 적 있다.",per:product,wikitree,per,아이유,43,45,PER,이지금,59,61,POH
8512,40065,"일명'괜찮 은 날 3부작 ’ 이라 불리 취해서 곡들의 작사 를 내로 썼는데, 고백을 자면 아이유가 만들어나가는 ‘ 이지금 ’ 유니버스에서 자신 은 동떨어져 있는 섬에 있는 게 그 세 아사이라 생각한 적이 있다.",per:product,wikitree,per,아이유,50,52,PER,이지금,64,66,POH
8513,40066,"일명 ‘ 좋은 날 3부작'이라 불리 안동 곡 곡 의 가사를 내가 썼는데, 고백하려 면 아이유가 알아 어나가는 ‘ 이지금 ’ 유니버 유니버 에서 약간은 동떨게 있는 섬에 있는 게 그 세 곡 곡라고 생각본 적이 있다.",per:product,wikitree,per,아이유,48,50,PER,이지금,63,65,POH
8514,40067,"도쿄 구울 은 이시다 스이가 주간 주간 점프에서 연재하여 코믹 웹툰 이자, 스튜디오 피에 피에서 제작한 TV 애니메이션이다.",per:product,wikipedia,per,이시다 스이,8,13,PER,도쿄 구울,0,4,POH
8515,40068,"도쿄 구울은 이시다 스이가 주간 영 점프에서 연재하였던 만화이자, 스튜디오 지 록에서 방영 한 TV 애니메이션이다.",per:product,wikipedia,per,이시다 스이,7,12,PER,도쿄 구울,0,4,POH
8516,40069,"도쿄 구울 은 이시다 스이가 주간 영 점프에서 원가 하였던 만화이자, 스튜디오 피에로에서 제작한 TV 애니메이션이다.",per:product,wikipedia,per,이시다 스이,8,13,PER,도쿄 구울,0,4,POH
8517,40070,"도쿄 구울은 이시다 스이이 주간 영 점프에서 연재하였던 만화이자, 스튜디오 피에ale에서 제작 노장 TV 애니메이션이다.",per:product,wikipedia,per,이시다 스이,7,12,PER,도쿄 구울,0,4,POH
8518,40071,"도쿄 구울은 이시다 스이가 주간 영 점프에서 연재하였던 웹툰이며, 스튜디오 지 록에서 제작된 TV 애니메이션이다.",per:product,wikipedia,per,이시다 스이,7,12,PER,도쿄 구울,0,4,POH
